GeneName	xref_id	HN1.5	Proteo
OR5T1	390155	4	NA
OR5T2	219464	-3	NA
OR5T3	390154	2	NA
OR5V1	81696	0	NA
OR5W2	390148	0	NA
OR6A2	8590	16	NA
OR6B1	135946	10	NA
OR6B2	389090	2	NA
OR6B3	150681	-14	NA
OR6C1	390321	2	NA
OR6C2	341416	0	NA
OR6C3	254786	-3	NA
OR6C4	341418	15	NA
OR6C6	283365	-4	NA
OR6C65	403282	-1	NA
OR6C68	403284	-1	NA
OR6C70	390327	1	NA
OR6C74	254783	3	NA
OR6C75	390323	20	NA
OR6C76	390326	2	NA
OR6F1	343169	2	NA
OR6J1	79549	24	NA
OR6K2	81448	1	NA
OR6K3	391114	-45	NA
OR6K6	128371	0	NA
OR6M1	390261	-2	NA
OR6N1	128372	-1	NA
OR6N2	81442	3	NA
OR6P1	128366	-11	NA
OR6Q1	219952	3	NA
OR6S1	341799	7	NA
OR6T1	219874	0	NA
OR6V1	346517	3	NA
OR6X1	390260	0	NA
OR6Y1	391112	15	NA
OR7A10	390892	-2	NA
OR7A17	26333	27	NA
OR7A5	26659	13	NA
OR7C1	26664	27	NA
OR7C2	26658	3	NA
OR7D4	125958	35	NA
OR7G1	125962	-3	NA
OR7G2	390882	16	NA
OR7G3	390883	-2	NA
OR8A1	390275	34	NA
OR8B12	219858	0	NA
OR8B2	26595	-2	NA
OR8B3	390271	-7	NA
OR8B4	283162	-2	NA
OR8B8	26493	13	NA
OR8D1	283159	-6	NA
OR8D2	283160	-2	NA
OR8D4	338662	-7	NA
OR8G1	26494	-7	NA
OR8G5	219865	21	NA
OR8H1	219469	26	NA
OR8H2	390151	-2	NA
OR8H3	390152	0	NA
OR8I2	120586	0	NA
OR8J1	219477	-1	NA
OR8J3	81168	13	NA
OR8K1	390157	-2	NA
OR8K3	219473	2	NA
OR8K5	219453	-3	NA
OR8U1	219417	0	NA
OR9A2	135924	20	NA
OR9A4	130075	25	NA
OR9G1	390174	-4	NA
OR9G4	283189	-2	NA
OR9I1	219954	6	NA
OR9K2	441639	1	NA
OR9Q1	219956	10	NA
OR9Q2	219957	4	NA
ORAI1	84876	-134	NA
ORAI2	80228	-59	NA
ORAI3	93129	184	NA
ORC1	4998	-108	NA
ORC2	4999	-96	NA
ORC3	23595	-76	NA
ORC4	5000	-30	NA
ORC5	5001	-150	NA
ORC6	23594	-120	NA
ORM1	5004	-13	NA
ORM2	5005	-6	NA
ORMDL1	94101	-25	NA
ORMDL2	29095	-85	NA
ORMDL3	94103	-5	NA
OS9	10956	47	NA
OSBP	5007	1	NA
OSBP2	23762	-12	NA
OSBPL10	114884	20	NA
OSBPL11	114885	-83	NA
OSBPL1A	114876	-6	NA
OSBPL2	9885	42	NA
OSBPL3	26031	-56	NA
OSBPL5	114879	21	NA
OSBPL6	114880	-34	NA
OSBPL8	114882	3	NA
OSBPL9	114883	-9	NA
OSCAR	126014	137	NA
OSCP1	127700	-7	NA
OSER1	51526	90	NA
OSGEP	55644	-109	NA
OSGEPL1	64172	-116	NA
OSGIN1	29948	27	NA
OSGIN2	734	-69	NA
OSM	5008	47	NA
OSMR	9180	191	NA
OSR1	130497	-22	NA
OSR2	116039	-62	NA
OST4	100128731	25	NA
OSTC	58505	9	NA
OSTF1	26578	-11	NA
OSTM1	28962	-79	NA
OSTN	344901	-16	NA
OTC	5009	-12	NA
OTOA	146183	8	NA
OTOF	9381	17	NA
OTOG	340990	-7	NA
OTOGL	283310	-61	NA
OTOL1	131149	5	NA
OTOP1	133060	33	NA
OTOP2	92736	11	NA
OTOP3	347741	1	NA
OTOR	56914	9	NA
OTOS	150677	-6	NA
OTP	23440	-3	NA
OTUB1	55611	-38	NA
OTUB2	78990	-18	NA
OTUD1	220213	126	NA
OTUD3	23252	11	NA
OTUD4	54726	-34	NA
OTUD5	55593	11	NA
OTUD6A	139562	25	NA
OTUD6B	51633	-116	NA
OTUD7A	161725	-15	NA
OTUD7B	56957	5	NA
OTULIN	90268	-39	NA
OTULINL	54491	40	NA
OTX1	5013	-80	NA
OTX2	5015	-2	NA
OVCA2	124641	-134	NA
OVCH1	341350	-23	NA
OVCH2	341277	10	NA
OVGP1	5016	35	NA
OVOL1	5017	92	NA
OVOL2	58495	-76	NA
OVOL3	728361	-41	NA
OXA1L	5018	-55	NA
OXCT1	5019	-101	NA
OXCT2	64064	-25	NA
OXER1	165140	-23	NA
OXGR1	27199	1	NA
OXLD1	339229	-112	NA
OXNAD1	92106	-135	NA
OXR1	55074	46	NA
OXSM	54995	71	NA
OXSR1	9943	99	NA
OXT	5020	18	NA
OXTR	5021	-14	NA
P2RX1	5023	9	NA
P2RX2	22953	-1	NA
P2RX3	5024	23	NA
P2RX4	5025	31	NA
P2RX5	5026	-92	NA
P2RX5-TAX1BP3	100533970	9	NA
P2RX6	9127	-8	NA
P2RX7	5027	29	NA
P2RY1	5028	9	NA
P2RY10	27334	6	NA
P2RY11	5032	142	NA
P2RY12	64805	-10	NA
P2RY13	53829	7	NA
P2RY14	9934	-12	NA
P2RY2	5029	-73	NA
P2RY4	5030	19	NA
P2RY6	5031	-70	NA
P2RY8	286530	37	NA
P3H1	64175	15	NA
P3H2	55214	116	NA
P3H3	10536	2	NA
P3H4	10609	-50	NA
P3R3URF	110117498	6	NA
P4HA1	5033	389	U2904 1% and  U2932 1%
P4HA2	8974	322	NA
P4HA3	283208	53	NA
P4HB	5034	109	NA
P4HTM	54681	8	NA
PA2G4	5036	-162	NA
PAAF1	80227	-23	NA
PABPC1	26986	37	NA
PABPC1L	80336	-5	NA
PABPC1L2A	340529	-12	NA
PABPC1L2B	645974	-60	NA
PABPC3	5042	45	NA
PABPC4	8761	-35	NA
PABPC4L	132430	-4	NA
PABPC5	140886	-10	NA
PABPN1	8106	-34	NA
PABPN1L	390748	-4	NA
PACRG	135138	32	NA
PACRGL	133015	-82	NA
PACS1	55690	53	NA
PACS2	23241	3	NA
PACSIN1	29993	-28	NA
PACSIN2	11252	22	NA
PACSIN3	29763	-56	NA
PADI1	29943	113	NA
PADI2	11240	115	NA
PADI3	51702	-11	NA
PADI4	23569	25	NA
PADI6	353238	10	NA
PAEP	5047	36	NA
PAF1	54623	-43	NA
PAFAH1B1	5048	11	NA
PAFAH1B2	5049	-38	NA
PAFAH1B3	5050	-76	NA
PAFAH2	5051	-27	NA
PAG1	55824	190	NA
PAGE1	8712	10	NA
PAGE2	203569	11	NA
PAGE2B	389860	59	NA
PAGE3	139793	5	NA
PAGE4	9506	-2	NA
PAGE5	90737	-14	NA
PAGR1	79447	-98	NA
PAH	5053	-36	NA
PAICS	10606	21	NA
PAIP1	10605	-16	NA
PAIP2	51247	75	NA
PAIP2B	400961	157	NA
PAK1	5058	16	NA
PAK1IP1	55003	-189	NA
PAK2	5062	-8	NA
PAK3	5063	-7	NA
PAK4	10298	13	NA
PAK5	57144	-1	NA
PAK6	56924	-37	NA
PALB2	79728	-98	NA
PALD1	27143	-53	NA
PALLD	23022	-20	NA
PALM	5064	93	NA
PALM2		-3	NA
PALM2-AKAP2		-19	NA
PALM3	342979	-49	NA
PALMD	54873	-56	NA
PAM	5066	232	NA
PAM16	51025	-98	NA
PAMR1	25891	25	NA
PAN2	9924	72	NA
PAN3	255967	21	NA
PANK1	53354	-63	NA
PANK2	80025	-41	NA
PANK3	79646	18	NA
PANK4	55229	-17	NA
PANO1	101927423	-43	NA
PANX1	24145	60	NA
PANX2	56666	129	NA
PANX3	116337	7	NA
PAOX	196743	-36	NA
PAPLN	89932	-1	NA
PAPOLA	10914	-7	NA
PAPOLB	56903	-7	NA
PAPOLG	64895	-3	NA
PAPPA	5069	3	NA
PAPPA2	60676	21	NA
PAPSS1	9061	-21	NA
PAPSS2	9060	103	NA
PAQR3	152559	-117	NA
PAQR4	124222	-90	NA
PAQR5	54852	124	NA
PAQR6	79957	59	NA
PAQR7	164091	74	NA
PAQR8	85315	26	NA
PAQR9	344838	-48	NA
PARD3	56288	34	NA
PARD3B	117583	-27	NA
PARD6A	50855	-41	NA
PARD6B	84612	49	NA
PARD6G	84552	-13	NA
PARG	8505	-38	NA
PARK7	11315	-68	NA
PARL	55486	-75	NA
PARM1	25849	17	NA
PARN	5073	-76	NA
PARP1	142	-117	NA
PARP10	84875	1	NA
PARP11	57097	20	NA
PARP12	64761	-137	NA
PARP14	54625	-77	NA
PARP15	165631	51	NA
PARP16	54956	108	NA
PARP2	10038	-49	NA
PARP3	10039	41	NA
PARP4	143	-19	NA
PARP6	56965	41	NA
PARP8	79668	66	NA
PARP9	83666	-143	NA
PARPBP	55010	-120	NA
PARS2	25973	-44	NA
PARVA	55742	-47	NA
PARVB	29780	-12	NA
PARVG	64098	-11	NA
PASD1	139135	-37	NA
PASK	23178	-124	NA
PATE1	160065	4	NA
PATE2	399967	-20	NA
PATE3	100169851	-5	NA
PATE4	399968	41	NA
PATJ	10207	78	NA
PATL1	219988	48	NA
PATL2	197135	-62	NA
PATZ1	23598	-28	NA
PAWR	5074	-18	NA
PAX1	5075	13	NA
PAX2	5076	18	NA
PAX3	5077	-17	NA
PAX4	5078	20	NA
PAX5	5079	-21	NA
PAX6	5080	-3	NA
PAX7	5081	-14	NA
PAX8	7849	57	NA
PAX9	5083	-39	NA
PAXBP1	94104	-9	NA
PAXIP1	22976	-54	NA
PAXX	286257	-94	NA
PBDC1	51260	-105	NA
PBK	55872	-100	NA
PBLD	64081	-64	NA
PBOV1	59351	36	NA
PBRM1	55193	-8	NA
PBX1	5087	-77	NA
PBX2	5089	2	NA
PBX3	5090	23	NA
PBX4	80714	23	NA
PBXIP1	57326	167	NA
PC	5091	2	NA
PCARE	388939	-11	NA
PCBD1	5092	-52	NA
PCBD2	84105	-75	NA
PCBP1	5093	-2	NA
PCBP2	5094	3	NA
PCBP3	54039	104	NA
PCBP4	57060	6	NA
PCCA	5095	-23	NA
PCCB	5096	-90	NA
PCDH1	5097	81	NA
PCDH10	57575	-1	NA
PCDH11X	27328	-5	NA
PCDH11Y	83259	24	NA
PCDH12	51294	-4	NA
PCDH15	65217	-17	NA
PCDH17	27253	-50	NA
PCDH18	54510	-34	NA
PCDH19	57526	9	NA
PCDH20	64881	-21	NA
PCDH7	5099	-25	NA
PCDH8	5100	-24	NA
PCDH9	5101	-13	NA
PCDHA1	56147	-27	NA
PCDHA10	56139	8	NA
PCDHA11	56138	-29	NA
PCDHA12	56137	-27	NA
PCDHA13	56136	-24	NA
PCDHA2	56146	-6	NA
PCDHA3	56145	5	NA
PCDHA4	56144	16	NA
PCDHA5	56143	-19	NA
PCDHA6	56142	-6	NA
PCDHA7	56141	-9	NA
PCDHA8	56140	-17	NA
PCDHA9	9752	1	NA
PCDHAC1	56135	-12	NA
PCDHAC2	56134	-32	NA
PCDHB1	29930	53	NA
PCDHB10	56126	10	NA
PCDHB11	56125	55	NA
PCDHB12	56124	29	NA
PCDHB13	56123	-18	NA
PCDHB14	56122	6	NA
PCDHB15	56121	-1	NA
PCDHB16	57717	-4	NA
PCDHB2	56133	5	NA
PCDHB3	56132	32	NA
PCDHB4	56131	-11	NA
PCDHB5	26167	-23	NA
PCDHB6	56130	-21	NA
PCDHB7	56129	-36	NA
PCDHB8	56128	-69	NA
PCDHB9	56127	32	NA
PCDHGA1	56114	-16	NA
PCDHGA10	56106	-33	NA
PCDHGA11	56105	7	NA
PCDHGA12	26025	6	NA
PCDHGA2	56113	-1	NA
PCDHGA3	56112	-9	NA
PCDHGA4	56111	44	NA
PCDHGA5	56110	55	NA
PCDHGA6	56109	68	NA
PCDHGA7	56108	6	NA
PCDHGA8	9708	61	NA
PCDHGA9	56107	-7	NA
PCDHGB1	56104	27	NA
PCDHGB2	56103	15	NA
PCDHGB3	56102	28	NA
PCDHGB4	8641	32	NA
PCDHGB5	56101	3	NA
PCDHGB6	56100	11	NA
PCDHGB7	56099	18	NA
PCDHGC3	5098	-88	NA
PCDHGC4	56098	-26	NA
PCDHGC5	56097	1	NA
PCED1A	64773	32	NA
PCED1B	91523	27	NA
PCF11	51585	26	NA
PCGF1	84759	-6	NA
PCGF2	7703	7	NA
PCGF3	10336	46	NA
PCGF5	84333	43	NA
PCGF6	84108	-142	NA
PCID2	55795	-46	NA
PCIF1	63935	13	NA
PCK1	5105	65	NA
PCK2	5106	-25	NA
PCLAF	9768	-73	NA
PCLO	27445	0	NA
PCM1	5108	15	NA
PCMT1	5110	-38	NA
PCMTD1	115294	108	NA
PCMTD2	55251	10	NA
PCNA	5111	-168	NA
PCNP	57092	18	NA
PCNT	5116	-12	NA
PCNX1	22990	-8	NA
PCNX2	80003	7	NA
PCNX3	399909	-85	NA
PCNX4	64430	-6	NA
PCOLCE	5118	92	NA
PCOLCE2	26577	82	NA
PCP2	126006	161	NA
PCP4	5121	-49	NA
PCP4L1	654790	127	NA
PCSK1	5122	-2	NA
PCSK1N	27344	51	NA
PCSK2	5126	-20	NA
PCSK4	54760	117	NA
PCSK5	5125	62	NA
PCSK6	5046	35	NA
PCSK7	9159	-105	NA
PCSK9	255738	15	NA
PCTP	58488	-8	NA
PCYOX1	51449	16	NA
PCYOX1L	78991	-128	NA
PCYT1A	5130	-109	NA
PCYT1B	9468	102	NA
PCYT2	5833	-154	NA
PDAP1	11333	-55	NA
PDC	5132	40	NA
PDCD1	5133	10	NA
PDCD10	11235	13	NA
PDCD11	22984	-150	NA
PDCD1LG2	80380	-33	NA
PDCD2	5134	-111	NA
PDCD2L	84306	-160	NA
PDCD4	27250	22	NA
PDCD5	9141	-76	NA
PDCD6	10016	-38	NA
PDCD6IP	10015	20	NA
PDCD7	10081	-59	NA
PDCL	5082	-20	NA
PDCL2	132954	-5	NA
PDCL3	79031	-80	NA
PDE10A	10846	44	NA
PDE11A	50940	21	NA
PDE12	201626	-105	NA
PDE1A	5136	-68	NA
PDE1B	5153	25	NA
PDE1C	5137	18	NA
PDE2A	5138	115	NA
PDE3A	5139	-6	NA
PDE3B	5140	-77	NA
PDE4B	5142	-52	NA
PDE4C	5143	187	NA
PDE4D	5144	0	NA
PDE4DIP	9659	-12	NA
PDE5A	8654	44	NA
PDE6A	5145	15	NA
PDE6B	5158	28	NA
PDE6C	5146	7	NA
PDE6D	5147	-33	NA
PDE7A	5150	-37	NA
PDE7B	27115	-45	NA
PDE8A	5151	28	NA
PDE8B	8622	-29	NA
PDE9A	5152	45	NA
PDF	64146	-116	NA
PDGFA	5154	43	NA
PDGFB	5155	186	NA
PDGFC	56034	25	NA
PDGFD	80310	-77	NA
PDGFRA	5156	25	NA
PDGFRB	5159	42	NA
PDGFRL	5157	66	NA
PDHA1	5160	-61	NA
PDHA2	5161	5	NA
PDHB	5162	-69	NA
PDHX	8050	-23	NA
PDIA2	64714	67	NA
PDIA3	2923	59	NA
PDIA4	9601	28	NA
PDIA5	10954	47	NA
PDIA6	10130	51	NA
PDIK1L	149420	-83	NA
PDILT	204474	28	NA
PDK1	5163	336	NA
PDK2	5164	-49	NA
PDK3	5165	251	NA
PDK4	5166	23	NA
PDLIM1	9124	46	NA
PDLIM2	64236	157	NA
PDLIM3	27295	43	NA
PDLIM4	8572	80	NA
PDLIM5	10611	9	NA
PDLIM7	9260	4	NA
PDP1	54704	-14	NA
PDP2	57546	-72	NA
PDPK1	5170	-22	NA
PDPN	10630	10	NA
PDPR	55066	4	NA
PDRG1	81572	-101	NA
PDS5A	23244	-46	NA
PDS5B	23047	-17	NA
PDSS1	23590	-195	NA
PDSS2	57107	-35	NA
PDX1	3651	-67	NA
PDXDC1	23042	-11	NA
PDXK	8566	58	NA
PDXP	57026	44	NA
PDYN	5173	-3	NA
PDZD11	51248	-30	NA
PDZD2	23037	-1	NA
PDZD3		10	NA
PDZD4	57595	127	NA
PDZD7	79955	185	NA
PDZD8	118987	-27	NA
PDZD9	255762	3	NA
PDZK1	5174	-55	NA
PDZK1IP1	10158	23	NA
PDZRN3	23024	-12	NA
PDZRN4	29951	-8	NA
PEA15	8682	-26	NA
PEAK1	79834	33	NA
PEAK3	374872	23	NA
PEAR1	375033	86	NA
PEBP1	5037	-35	NA
PEBP4	157310	13	NA
PECAM1	5175	22	NA
PECR	55825	11	NA
PEF1	553115	-75	NA
PEG10	23089	-31	NA
PELI1	57162	91	NA
PELI2	57161	61	NA
PELI3	246330	-41	NA
PELO	53918	36	NA
PELP1	27043	-70	NA
PEMT	10400	-83	NA
PENK	5179	10	NA
PEPD	5184	-57	NA
PER2	8864	94	NA
PER3	8863	-79	NA
PERM1	84808	89	NA
PERP	64065	76	NA
PES1	23481	-37	NA
PET100	100131801	-35	NA
PET117	100303755	-82	NA
PEX1	5189	-103	NA
PEX10	5192	-101	NA
PEX11A	8800	90	NA
PEX11B	8799	-71	NA
PEX11G	92960	-24	NA
PEX12	5193	-59	NA
PEX13	5194	51	NA
PEX14	5195	-50	NA
PEX16	9409	-76	NA
PEX19	5824	-54	NA
PEX2	5828	2	NA
PEX26	55670	-50	NA
PEX3	8504	13	NA
PEX5	5830	-27	NA
PEX5L	51555	-11	NA
PEX6	5190	-11	NA
PEX7	5191	-75	NA
PF4	5196	-17	NA
PF4V1	5197	-9	NA
PFAS	5198	-179	NA
PFDN1	5201	-60	NA
PFDN2	5202	-77	NA
PFDN4	5203	-36	NA
PFDN5	5204	9	NA
PFDN6	10471	-75	NA
PFKFB1	5207	-2	NA
PFKFB2	5208	-94	NA
PFKFB3	5209	270	NA
PFKFB4	5210	364	NA
PFKL	5211	211	NA
PFKM	5213	-78	NA
PFKP	5214	283	NA
PFN1	5216	-27	NA
PFN2	5217	-23	NA
PFN3	345456	-8	NA
PFN4	375189	-33	NA
PGA3	643834	4	NA
PGA4	643847	5	NA
PGA5	5222	-15	NA
PGAM1	5223	246	NA
PGAM2	5224	29	NA
PGAM4	441531	142	NA
PGAM5	192111	-189	NA
PGAP1	80055	13	NA
PGAP2	27315	-40	NA
PGAP3	93210	-95	NA
PGBD1	84547	-61	NA
PGBD2	267002	-41	NA
PGBD4	161779	-57	NA
PGBD5	79605	-26	NA
PGC	5225	-2	NA
PGD	5226	-108	NA
PGF	5228	118	NA
PGGHG	80162	-30	NA
PGGT1B	5229	-70	NA
PGK1	5230	322	NA
PGK2	5232	10	NA
PGLYRP1	8993	-4	NA
PGLYRP2	114770	29	NA
PGLYRP3	114771	7	NA
PGLYRP4	57115	1	NA
PGM1	5236	285	NA
PGM2	55276	7	NA
PGM2L1	283209	106	NA
PGM3	5238	39	NA
PGM5	5239	33	NA
PGP	283871	-123	NA
PGPEP1	54858	74	NA
PGPEP1L	145814	-5	NA
PGR	5241	-34	NA
PGRMC1	10857	-11	NA
PGRMC2	10424	104	NA
PGS1	9489	-64	NA
PHACTR1	221692	45	NA
PHACTR2	9749	-76	NA
PHACTR3	116154	6	NA
PHACTR4	65979	-53	NA
PHAX	51808	-70	NA
PHB		-106	NA
PHB2	11331	-67	NA
PHC1	1911	27	NA
PHC2	1912	29	NA
PHC3	80012	14	NA
PHETA1	144717	-85	NA
PHETA2	150368	-116	NA
PHEX	5251	24	NA
PHF1	5252	95	NA
PHF10	55274	67	NA
PHF11	51131	-32	NA
PHF12	57649	-41	NA
PHF13	148479	34	NA
PHF14	9678	-62	NA
PHF19	26147	-91	NA
PHF2	5253	-12	NA
PHF20	51230	16	NA
PHF20L1	51105	-18	NA
PHF21A	51317	193	NA
PHF21B	112885	21	NA
PHF23	79142	-106	NA
PHF24	23349	129	NA
PHF3	23469	93	NA
PHF5A	84844	-136	NA
PHF6	84295	-10	NA
PHF7	51533	-44	NA
PHF8	23133	-65	NA
PHGDH	26227	32	NA
PHGR1	644844	4	NA
PHIP	55023	14	NA
PHKA1	5255	-20	NA
PHKA2	5256	-17	NA
PHKB	5257	-41	U2904 1% and  U2932 1%
PHKG1	5260	18	NA
PHKG2	5261	-93	NA
PHLDA1	22822	19	NA
PHLDA2	7262	-71	NA
PHLDA3	23612	34	NA
PHLDB1	23187	-40	NA
PHLDB2	90102	-17	NA
PHLDB3	653583	24	NA
PHLPP1	23239	44	NA
PHLPP2	23035	-88	NA
PHOSPHO1	162466	-69	NA
PHOSPHO2	493911	-25	NA
PHOX2A	401	-16	NA
PHOX2B	8929	0	NA
PHPT1	29085	54	NA
PHRF1	57661	-26	NA
PHTF1	10745	-103	NA
PHTF2	57157	-46	NA
PHYH	5264	-22	NA
PHYHD1	254295	19	NA
PHYHIP	9796	35	NA
PHYHIPL	84457	-16	NA
PHYKPL	85007	45	NA
PI15	51050	-50	NA
PI16	221476	6	NA
PI3	5266	92	NA
PI4K2A	55361	4	NA
PI4K2B	55300	-33	NA
PI4KA	5297	21	NA
PI4KB	5298	-20	NA
PIANP	196500	34	NA
PIAS1	8554	15	NA
PIAS2	9063	94	NA
PIAS3	10401	32	NA
PIAS4	51588	-6	NA
PIBF1	10464	-20	NA
PICALM	8301	31	NA
PICK1	9463	-58	NA
PID1	55022	-2	NA
PIDD1	55367	-15	NA
PIEZO1	9780	54	NA
PIEZO2	63895	-41	NA
PIF1	80119	-83	NA
PIFO		63	NA
PIGA	5277	166	NA
PIGB	9488	-49	NA
PIGBOS1	101928527	-79	NA
PIGC	5279	-24	NA
PIGF	5281	-29	NA
PIGG	54872	-1	NA
PIGH	5283	-14	NA
PIGK	10026	-78	NA
PIGL	9487	-26	NA
PIGM	93183	-126	NA
PIGN	23556	-37	NA
PIGO	84720	-62	NA
PIGP	51227	2	NA
PIGQ	9091	-87	NA
PIGR	5284	32	NA
PIGS	94005	-44	NA
PIGT	51604	-20	NA
PIGU	128869	-67	NA
PIGV	55650	50	NA
PIGW	284098	-179	NA
PIGX	54965	-109	NA
PIGY	84992	-48	NA
PIGZ	80235	15	NA
PIH1D1	55011	47	NA
PIH1D2	120379	-57	NA
PIH1D3		44	NA
PIK3AP1	118788	-49	NA
PIK3C2A	5286	22	NA
PIK3C2B	5287	-28	NA
PIK3C2G	5288	31	NA
PIK3C3	5289	109	NA
PIK3CA	5290	33	NA
PIK3CB	5291	-32	NA
PIK3CD	5293	60	NA
PIK3CG	5294	-20	NA
PIK3IP1	113791	195	NA
PIK3R1	5295	-18	NA
PIK3R2	5296	-44	NA
PIK3R3	8503	-163	NA
PIK3R4	30849	-106	NA
PIK3R5	23533	35	NA
PIK3R6	146850	49	NA
PIKFYVE	200576	-20	NA
PILRA	29992	18	NA
PILRB	29990	-59	NA
PIM1	5292	173	NA
PIM2	11040	107	NA
PIM3	415116	100	NA
PIMREG	54478	-113	NA
PIN1	5300	-74	NA
PIN4	5303	-36	NA
PINK1	65018	78	NA
PINLYP	390940	40	NA
PINX1	54984	-156	NA
PIP	5304	1	NA
PIP4K2A	5305	-52	NA
PIP4K2B	8396	-26	NA
PIP4K2C	79837	-81	NA
PIP4P1	90809	-42	NA
PIP4P2	55529	9	NA
PIP5K1A	8394	-38	NA
PIP5K1B	8395	-36	NA
PIP5K1C	23396	-29	NA
PIP5KL1	138429	142	NA
PIPOX	51268	63	NA
PIR	8544	-90	NA
PIRT	644139	-11	NA
PISD	23761	-122	NA
PITHD1	57095	-98	NA
PITPNA	5306	-100	NA
PITPNB	23760	-73	NA
PITPNC1	26207	92	NA
PITPNM1	9600	-15	NA
PITPNM2	57605	-2	NA
PITPNM3	83394	55	NA
PITRM1	10531	-40	NA
PITX1	5307	-94	NA
PITX2	5308	-40	NA
PITX3	5309	7	NA
PIWIL1	9271	17	NA
PIWIL2	55124	91	NA
PIWIL3	440822	-18	NA
PIWIL4	143689	39	NA
PJA1	64219	29	NA
PJA2	9867	112	NA
PJVK	494513	-1	NA
PKD1	5310	71	NA
PKD1L1	168507	-12	NA
PKD1L2	114780	155	NA
PKD1L3	342372	-2	NA
PKD2	5311	-105	NA
PKD2L1	9033	14	NA
PKD2L2	27039	35	NA
PKDCC	91461	-83	NA
PKDREJ	10343	-16	NA
PKHD1	5314	-10	NA
PKHD1L1	93035	6	NA
PKIA	5569	24	NA
PKIB	5570	-21	NA
PKIG	11142	-24	NA
PKLR	5313	25	NA
PKM	5315	212	NA
PKMYT1	9088	-140	NA
PKN1	5585	16	NA
PKN2	5586	-22	NA
PKN3	29941	-78	NA
PKNOX1	5316	-36	NA
PKNOX2	63876	-34	NA
PKP1	5317	39	NA
PKP2	5318	64	NA
PKP3	11187	70	NA
PKP4	8502	-40	NA
PLA1A	51365	-8	NA
PLA2G10	8399	25	NA
PLA2G12A	81579	-25	NA
PLA2G12B	84647	53	NA
PLA2G15	23659	31	NA
PLA2G16		22	NA
PLA2G1B	5319	-16	NA
PLA2G2A	5320	-18	NA
PLA2G2C	391013	-9	NA
PLA2G2D	26279	16	NA
PLA2G2E	30814	-1	NA
PLA2G2F	64600	-8	NA
PLA2G3	50487	-62	NA
PLA2G4A	5321	-118	NA
PLA2G4B	100137049	-25	NA
PLA2G4C	8605	11	NA
PLA2G4D	283748	148	NA
PLA2G4E	123745	52	NA
PLA2G4F	255189	-65	NA
PLA2G5	5322	-14	NA
PLA2G6	8398	78	NA
PLA2G7	7941	31	NA
PLA2R1	22925	16	NA
PLAA	9373	-72	NA
PLAC1	10761	-70	NA
PLAC8	51316	91	NA
PLAC8L1	153770	4	NA
PLAC9	219348	-13	NA
PLAG1	5324	125	NA
PLAGL1	5325	148	NA
PLAGL2	5326	-57	NA
PLAT	5327	21	NA
PLAU	5328	-30	NA
PLAUR	5329	170	NA
PLB1	151056	32	NA
PLBD1	79887	-64	NA
PLBD2	196463	4	NA
PLCB1	23236	-14	NA
PLCB2	5330	-102	NA
PLCB3	5331	14	NA
PLCB4	5332	-24	NA
PLCD1	5333	86	NA
PLCD3	113026	-39	NA
PLCD4	84812	17	NA
PLCE1	51196	-42	NA
PLCG1	5335	14	NA
PLCG2	5336	2	NA
PLCH1	23007	-64	NA
PLCH2	9651	130	NA
PLCL1	5334	-26	NA
PLCL2	23228	-53	NA
PLCXD1	55344	32	NA
PLCXD2	257068	0	NA
PLCXD3	345557	61	NA
PLCZ1	89869	21	NA
PLD1	5337	4	NA
PLD2	5338	25	NA
PLD3	23646	64	NA
PLD4	122618	16	NA
PLD5	200150	20	NA
PLD6	201164	-49	NA
PLEC	5339	32	NA
PLEK	5341	7	NA
PLEK2	26499	-4	NA
PLEKHA1	59338	51	NA
PLEKHA2	59339	239	NA
PLEKHA3	65977	-31	NA
PLEKHA4	57664	-4	NA
PLEKHA5	54477	-15	NA
PLEKHA6	22874	-56	NA
PLEKHA7	144100	-10	NA
PLEKHA8	84725	92	NA
PLEKHB1	58473	-25	NA
PLEKHB2	55041	-41	NA
PLEKHD1	400224	22	NA
PLEKHF1	79156	-67	NA
PLEKHF2	79666	-6	NA
PLEKHG1	57480	39	NA
PLEKHG2	64857	-21	NA
PLEKHG3	26030	-7	NA
PLEKHG4	25894	-77	NA
PLEKHG4B	153478	5	NA
PLEKHG5	57449	26	NA
PLEKHG6	55200	-27	NA
PLEKHG7	440107	-6	NA
PLEKHH1	57475	70	NA
PLEKHH2	130271	49	NA
PLEKHH3	79990	28	NA
PLEKHJ1	55111	-85	NA
PLEKHM1	9842	27	NA
PLEKHM2	23207	-7	NA
PLEKHM3	389072	23	NA
PLEKHN1	84069	-32	NA
PLEKHO1	51177	4	NA
PLEKHO2	80301	-39	NA
PLEKHS1	79949	-21	NA
PLET1	349633	-5	NA
PLG	5340	0	NA
PLGLB1	5343	15	NA
PLGLB2	5342	22	NA
PLGRKT	55848	-137	NA
PLIN1	5346	130	NA
PLIN2	123	209	NA
PLIN3	10226	18	NA
PLIN4	729359	-51	NA
PLIN5	440503	-57	NA
PLK1	5347	-97	NA
PLK2	10769	-18	NA
PLK3	1263	-23	NA
PLK4	10733	-35	NA
PLK5	126520	57	NA
PLLP	51090	-85	NA
PLN	5350	-5	NA
PLOD1	5351	270	NA
PLOD2	5352	353	NA
PLOD3	8985	0	NA
