gene	transcript_id	xref_id	AP-1	AP-2	AP-3	AP-4	AP-7	AP-8	AP-9	AP-10	AP-11	AP-12	AP-13	AP-14	AP-15	AP-16	AP-17	AP-18	AP-20	AP-21	AP-22	AP-23	CC-1	CC-2	SDL-1	SDL-2	SDL-3	SDL-4	SDL-5	DV-FL-1	DV-FL-2	DV-FL-3	DV-FL-4	DV-FL-5	DV-FL-6	DV-EB-1	DV-EB-2	DV-EB-3	DV-EB-4	DV-EB-5	DV-EB-6	DV-EB-7	DV-EB-8	DV-EB-9	DV-EB-10	DV-LF-0	DV-LF-1	DV-LF-2	DV-LF-3	DV-LF-4	DV-LF-5	DV-LF-6	DV-LF-7	DV-LF-8	DV-LF-9	DV-LF-10	DV-LF-11	DV-LF-12
AT1G01480			69.6929	108.1043	18.45525	9.02644	32.33035	18.52594	0.0213307	0.0845897	0.085391	0.0196285	1.097	0.1812354	0.67592	60.2680000688187	1.770511	0.647599	29.2143	1.201536	34.10238	1.84008	0.0755181	0.282062	0.0187492	0.616667	8.41373	2.7021034	0.0389339	3.53651	3.63108	1.773168	4.202739131	6.861597	30.58618	2.106049	1.76746	1.637005	5.88972	4.928526	0.471961	0.182723	0.340186	0.493931	0.854284	12.713168641	0.52907	2.80852	0.753832	0.280983	1.14292	0.214903	0.388751	0	2.353581	4.34827	0.797519	0.617606
AT1G01490			195.47895	134.154117	35.645711	29.39708	0.67818	8.358	1.34816	95.43349	82.95713	176.98333	35.878498	45.766645	65.288405	151.30369	60.412151	60.91731	90.83722	122.538443	82.26138	55.584233	8.4533007	55.177546	97.77974	107.473537	84.114248	76.42136	94.60238	70.043068	68.408694	60.868292	46.826104	47.19501	68.74862	26.087912	28.337977	22.59232	13.1721875	13.118095	0.363912	1.32054	4.92395	2.62484	8.2629883	72.01668	154.762964	112.232434	95.051366	89.79199	59.36102	68.974814	54.33322	52.996639	42.048937	39.958264	35.057861	26.800199
AT1G01500			31.2161	26.6339	70.5171	11.2033	12.4353	20.7951	105.488	13.8025	13.1361	18.5261	9.62371	11.1183	10.2096	20.1514	6.53241	9.11003	13.419	20.9347	16.3574	6.38672	6.89623	11.3852	9.77688	7.97972	8.13705	6.72121	8.23968	13.0548	14.7092	14.0447	27.8642	44.7497	26.3535	8.513	7.16453	6.54588	8.09015	7.97302	3.14006	3.78325	5.35556	2.18756	1.62141	16.8703	17.1438	15.7263	18.7453	17.083	15.4501	17.989	19.2256	14.2065	15.5514	17.5442	16.6982	12.8517
AT1G01510			4.37982	4.9244	2.51519	38.0872	0.949848	1.07822	1.22689	25.504	23.6322	11.1915	8.68311	9.94005	19.451	5.58997	25.2613	19.0325	9.79885	10.288	28.2009	30.3844	21.6212	18.7339	9.35379	26.6942	15.2538	25.8747	17.4668	35.5914	29.3148	31.8207	26.8281	22.3261	22.2792	32.8054	31.5541	25.6708	21.1793	13.4016	2.72991	2.88725	3.3587	1.36061	1.35835	5.81091	13.1104	10.8736	13.1069	14.5115	13.6503	13.3843	13.665	13.9693	14.4926	18.0973	18.0365	16.7628
AT1G01520			1.7443974	5.625873659	2.0878564	1.995506	25.198975	12.7805	0.205467	2.376193	1.437064	2.965557	2.31681	1.39346	0.928798	9.4373	0.146222	5.14227827066	0.979576	1.429043	0.366198	0.973225	0.461525	0.757043	2.32488	2.327376	0.221069	0.307532	2.84732	5.587635	3.584773	3.779844548	6.731746	5.324006253775	5.812915	1.002749	0.779681	0.729392	0.435092	0.546213	0	0	0	0	0.0180692	0.578631	5.2393777246	1.0197	1.177086	1.76927087	0.564177	1.25184	0.375757	0.397271	0.634196	0.65188	1.38559	1.071071
AT1G01530			0	0	0.0577464	0.560305	0	0	0	0.0802411	0	0.0552565	0	0.131343	0.215283	0	0.134845	0	0.161455	0	0	0.0721371	33.9032	0.331662	0.0665675	0.497256	0	0	0.0738872	0	0.0792485	0	0	0.398798	1.29413	1.06484	0.515761	2.07582	13.2536	12.8576	1.51931	0	0.130864	0	0.0391883	0.552483	0.468693	0.91049	0.0731725	0.164264	0	0.167801	0.197902	0.076819	0.337044	0.154813	0.151129	0
AT1G01540			71.6657	42.7343	15.24576	58.8401	1.241913	5.78056	0.0218884	37.0011	38.14272	46.3901	48.37868	62.437	62.7329	15.7666	38.4874	84.684	28.22352	44.5255	77.9832	72.179	40.3612	34.3712	64.1881	71.4124	32.84184	39.11038	79.8595	72.7887	67.0511	68.0913	50.83895	48.4545	36.1977	48.8166	53.8972	50.70334	45.57471	24.6791	1.40313	4.932474	7.52118000105489	1.9622912	4.98796	19.25156	45.3463	37.5701	44.80659	46.81349	55.6949	56.3551	49.7148	68.7349	53.12	53.1074	55.7384	47.0255
AT1G01550			371.199	394.312	109.7136	224.7303	69.5793	133.7656	0.4121	233.368	230.7713	211.3102	202.1184	156.48	225.4288	577.857	223.4254	211.2221	231.6412	297.4286	280.339	260.242	80.4923	292.068	126.0141	204.781	241.8692	186.5814	133.2143	244.392	214.3032	187.6604	173.2688	198.3815	205.4075	133.3269	132.2476	136.774	181.5486	152.80804	39.4904	50.3316	90.3128	41.6078	74.5063	447.709	285.3467	319.5388	286.537	278.1334	226.8394	224.0148	185.9144	138.1313	239.8174	178.84	176.7867	111.9487
AT1G01560			48.475259	134.63313	7.581185	21.0002200025509	0.038281600511543	0.2558178	0.032344650107	1.558165	0.575009	4.089328	46.42029	15.70869	10.36538722	79.20447	3.48880048042	3.461859	18.95868	4.6232483	1.8255885	7.186167	0.3452656315	1.3546740689	1.867104	0.604615	0.960469	4.610513	0.864964	32.00884	26.87746572	22.0218	10.073026	5.1346461696	10.774764467	1.658087	0.9152832962719	0.780143	0.23539	0.518264	0.2694629651	0.1028591765558	0.8641099	0.1807853234	0.7256784	344.9058	10.209140621	29.59389	22.01972	14.11055032	27.3287900007855	35.87705	48.319954	19.70735	203.6793	53.13993	59.15343	8.934051
AT1G01570			0.657123	3.62089	0.867726	9.15946	0.284432	0.203174	0.227551	0.716031	0.564257	0.876601	1.604706	2.243714	1.144978	0.699475	2.75942	0.847874	2.107198	1.629651	3.67682	1.677401	1.403726	1.096434	0.737262	1.240323	7.02821	3.64477	1.231353	8.63463	11.09128	13.38214	12.85872	9.51906	6.084191	3.04213	2.4126362	2.30174	3.048328	2.9367917	0.0628327	0.367523	0.491782	0.4493397	0.777387	0.46188	0.513047	0.713255	0.7769004	0.553541	1.009626	0.682758	0.794894	0.648019	0.910341	1.12251	1.89297	2.175222
AT1G01580			1.28976	9.06052	0.603676	0.013527	7.606513	7.635524	0	4.22293	1.86653	3.4423	1.08287	0.937953	0.940307	4.39602	30.9415	0.0901289	0.602732	0.145388	0.276456	0.482113	0.0305219	0.135248	0.22554	0.0661724	296.512	62.3512	0.408505	1.18261	0.923157	0.559806	4.79264	1.91279	1.456701	0.0141732	0	0	0	0.0317075	0	0.0547299	0.0280813	0.0364922	0.0484055	0.977774	0.425086	1.4132	1.2729	1.67972	1.24116	0.907034	0.229187	0.193935	0.29989	0.531489	0.402985	1.243466
AT1G01590			1.79623	0.311386	2.2894	0.821188	0	0	0	16.1381	22.1431	2.28915	0.0828486	0.190609	2.37951	0.197011	0	44.3908	3.22514	1.80185	0	0	0.285545	0.0699953	0.0145344	0.136289	0	0.0177189	0.0150582	1.34209	1.85833	4.97346	5.98622	2.16551	1.65889	2.06102	2.53972	4.43528	4.99413	4.46127	0.0367269	0.0275891	0	0	0	0.400113	1.47998	1.3005	0.89684	1.11122	0.439985	0.171828	0.043762	0.0980264	0.0899928	0.0169568	0.0165044	0.0849397
AT1G01600			1.73807	0.258112	0.828163	4.8747	0.836245	0.564626	0.016218	0.169423	0.200562	0.0393851	0.257735	0.34907	0.787374	0.0352655	8.75224	32.3111	0.0969627	0.0793976	0.0951919	7.24317	2.67689	0	0.11492	3.07497	4.21328	10.4952	4.07765	15.118	20.0935	27.9138	65.577	8.85405	2.49771	10.9114	15.9767	31.343	26.4811	9.22813	4.24193	1.1783	2.90825	1.48566	2.61172	0.0899693	0.0373818	0	0.0520193	0.112924	0.0369193	0.165884	0.0763881	0.239814	0.170273	0.76321	0.795136	2.1496
AT1G01610			1.53808	7.35574	1.03962	43.4568	0	0.0612445	0.0181173	3.52424	2.43221	12.115	51.1763	44.2141	19.9533	2.71528	39.5767	37.3597	19.4308	2.40636	61.2249	21.3097	50.9036	2.76361	25.4262	51.0098	74.0414	40.4806	36.0664	54.6954	70.0935	43.6276	60.0201	25.4489	29.3096	73.7399	73.1369	79.1959	77.8887	61.9974	14.1349	3.9783	0.697664	0.564465	6.69247	1.42024	18.1008	7.58327	17.4776	16.5097	13.6213	19.5725	18.4451	32.8457	22.7751	15.6381	15.3202	22.0096
AT1G01620			332.31	90.5802	67.953	171.8365	0.455288	0.646057	0.0937503	174.6739	217.1575	105.6043	468.7978	385.8886	535.9942	3.67569178303	583.0618	417.462	25.53816	76.6811	205.5984	138.44700591756	96.32612	113.9356	271.38319	670.185	1043.1016	465.3923	364.8954	237.281	250.1706	329.082	368.1945	262.7823	265.7282	329.763	350.424	354.858	324.0791	126.7223	74.0035	124.748	191.17169	101.4056	78.4201	4.50673	31.6107	29.00741	95.874	96.947	134.5008	181.5738	166.8531	227.3005	153.3366	148.6667	131.8744	117.6604
AT1G01630			232.424	47.5463	33.6726	22.193	1.43706	1.31546	0	24.4622	21.8977	33.5314	48.8666	47.2041	36.7542	40.5526	77.6515	59.0078	15.1621	26.7773	90.488	47.5144	56.3013	39.8204	63.8684	56.794	114.52	87.8879	60.6355	31.313	30.6132	35.4838	40.1899	70.5369	52.0374	32.3076	29.7341	33.1983	45.7906	28.3852	2.39015	4.87328	3.72235	1.3715	0.640823	68.007	73.8105	71.2759	64.8199	61.2661	50.0945	51.8942	43.1903	72.9083	53.4569	38.8996	36.1516	31.6283
AT1G01640			7.143339	13.276544	3.81587	2.83749	5.062681	5.5743	0.0896771794	57.94908	58.08888	11.718561	2.89648	4.292598	12.670472	15.637668	68.43135	21.51667	30.72859	34.02849	47.6457	75.95268	30.8446	53.3283	0.700929	20.397481	38.334375	39.51852	0.881475	5.108733	12.633693	26.498946	7.061638	4.3803	2.944134	1.92749	2.03254	2.4893	6.268901	10.602153	1.20007	0.826755	1.91688	0.291633251	0.492055	10.830722	4.611855	7.688586	5.351723	6.05035	2.80571	2.294858	1.69335	1.23315	2.93606	2.122931	1.60909	1.53939
AT1G01650			73.385531	76.6948	26.074519	70.934755	70.277895	55.284908	1.445521	38.204117	43.209739	35.903676	41.30136	42.430029	30.783339273763	102.315295	21.7997508	30.822413	76.7143	75.22908	22.070698	75.625039	3.6285461	50.29757	7.8428637	8.325951	26.038467	19.0273898	17.950624	102.13595	87.37603	74.60114	77.55415	61.220198	75.70536	36.972126	36.632704	33.366874	35.093935	31.500781656919	4.49795	6.22306	6.937413	2.738839	4.145071	50.480478	34.14178	43.923661	34.918177	40.249599	31.648149	25.460485	21.625625	19.475965	34.641684	27.523637	27.545107	40.856202
AT1G01660			0.841097	0.611542	0.422618	4.468944	0.01863	0	0	3.60771548	3.181289	2.2431981	0.989689	1.902829	2.37279283	1.555049	4.033565	3.3942566916	2.732735	1.232165	3.67784	7.57997	1.306	3.85382	0.107896	1.8900181	11.43387	5.550471463	0.4541942	4.69091	3.09214	3.51122	2.04722	2.429142	1.939858	2.63096	2.88893	2.623349	0.489647	0.1786931	0	0	0	0	0.0461143	0.946034000730512	0.920713	0.663525	0.817029938	1.034114	0.527935	0.81092348	0.696499	1.2674	0.974062	0.87638894	0.97474	1.68315
AT1G01670			1.550419	0.932692	0.616909215	7.58883	0.0331286	0	0.0562856	8.34331	7.88277	9.25564	3.107049	5.66413	5.905611	4.7812389	4.037497	6.466288	5.04984500389754	1.89854	12.55406	7.249337	3.90313	7.62235	0.418397	5.004734	2.591512	3.207173	1.04628	9.83252	8.19249	7.42295	5.40873	6.184454	4.12124	6.81557	6.560582	6.67511	2.6344271	1.619112	0.0651321	0	0.0898304	0	0.105354	3.292545	3.385286	2.1359550130245	3.806176	4.37921	2.407595	2.905132	3.9767	4.810452	2.84989	2.761171	2.906844	4.92423
AT1G01680			0	4.3049	0.156213	7.28219	0.182346	1.46473	0	0.105163	0.0938452	1.80064	7.85792	8.69015	2.31527	45.0902	4.14054	0	0.587453	0.0437491	2.29685	55.0126	0.144631	13.3745	0.124888	0.406335	0.162312	1.9249	0.043816	1.33895	1.06017	0.285726	0.31164	0.20089	3.92614	1.56065	0.327688	0.373902	0.0447361	0.047169	0.107876	0.0776376	0.0810332	0.0529805	0.419534	91.974	7.2811	16.4098	1.72087	3.51918	2.27553	3.1459	3.02847	2.92682	12.9574	10.394	9.38071	5.69143
AT1G01690			1.634286	1.726414	0.603767	21.25325	0.446865	0.598194	0.0337152	5.121107	4.995936538	4.085617	2.07394153	3.168172	4.333945	4.6082	12.60832	7.026203	3.41946	3.31661022831	10.083526	22.77656	27.5963000177093	22.66685	1.8457505	12.10483	7.191150106485	14.4115	5.88131	18.61841272	13.350653	16.4295	11.5156500018538	12.0678600076072	12.030649	17.90102	17.14273	10.917840000429	4.37339578866	3.439716	1.239496	1.567545	1.63973001016948	0.652794	0.37027	2.083043	2.107511	2.17399	2.4649766	2.413254	2.71477	2.59021	2.672423	3.045416	3.195123	3.952471	4.34853	8.02535
AT1G01695			0.291883	0.368955	0.10677	1.94238	0	0.117043	0	2.26492	1.40534	1.00659	0.2594	1.0463	1.10041	0.138893	0.886279	1.09002	0.342612	0.187336	0.130072	1.33495	0.613298	1.61041	0.0940437	0.368602	0.204756	0.271387	0.165068	2.56292	1.55539	1.33388	0.963003	1.07255	1.02347	2.94801	2.73186	1.78355	0.288719	0.798303	0.153518	0.284137	0	0	0	0.173416	0.071183	0.147569	0.234849	0.470003	0.257623	0.231911	0.214581	0.406789	0.372907	0.279189	0.0681321	0.828313
AT1G01700			0.427816	0.38379	0.437214	2.779561837	0	0	0	2.141521258	1.992	1.261713	0.35318	0.685077	1.616782129	0.2152524	1.85653927	2.3775664	1.93094771875	4.4432115912	1.18032	1.336782982	0	0	0.539246	3.09603	0.368971	2.30155	0.873483	0.854673	0.973714	1.85053	1.4076	2.068452	2.329359	3.596413	3.480882	3.321959	2.287079	1.969265	0	0.249484	0.359947	0.109147	0.319465	0.0949341	0.112395	0.261231	0.455426	0.936689	0.752377	0.82804	0.5781776	0.808528	1.141442	1.45802	1.82041	1.94058
AT1G01710			57.4026	47.8685	16.5224	44.3145	24.0915	21.6666	2.62893	43.2077	42.0852	47.8139	25.4347	35.8364	40.4605	67.5618	29.2572	32.5092	42.0619	65.1735	42.9724	37.4828	16.1205	37.1398	22.0158	31.9958	36.5429	25.9597	31.3171	50.7542	52.0538	48.7787	44.166	37.2974	43.8931	36.5456	39.4668	37.8926	31.898	32.0479	3.24065	4.03524	3.20614	1.49091	1.08356	37.6514	43.6519	44.8254	40.6834	43.8317	37.2735	32.3945	28.1176	31.1195	28.9194	33.7106	34.884	35.2058
AT1G01715			4.66392	5.063995	2.43365	19.75847	6.44869	4.37941	0.137885	12.11035	10.96714	4.775727	3.216788	4.93027	8.15923	5.05969	10.5929	9.80834	12.48616	6.99089	24.1382	25.3488	11.48725	7.90616	4.46014	14.48565	4.23731	8.13935	8.48765	26.9264	20.12420183095	25.54907	15.67255	15.627663	13.32047	22.6263	18.5213	12.40785093	4.71541	2.351934	1.18797410205	0.6157939	1.163545	1.637494	0.836042	1.80638	5.51844	3.88727	4.60575	4.38964	2.74208000124583	3.016443	3.898319	4.764393	5.12356	4.50252	6.20591	10.643956
AT1G01720			172.408	190.344	79.1579	88.4886	814.987	819.34	0.139851	26.7523	26.5294	40.1029	63.1689	30.6012	15.9539	270.999	48.9027	72.5493	348.031	279.03	28.5895	175.623	40.0636	44.5853	23.8444	67.3894	43.9515	38.3781	17.0881	195.863	109.118	83.4294	98.3175	80.8358	108.239	51.3309	44.3452	44.7777	32.124	27.7544	7.19598	8.16838	15.4721	9.95351	19.626	45.8311	25.8091	25.2865	17.2078	29.3104	22.9837	16.8946	20.5932	6.57491	23.9067	13.8178	12.3109	29.3616
AT1G01725			106.464	76.324	24.0536	39.4995	29.5889	30.7387	1.73702	51.3587	48.3902	73.1355	19.2625	21.3596	20.9085	43.3969	22.6659	23.0732	60.1011	64.9861	25.6526	36.1054	10.6518	63.3403	8.84601	20.6416	14.482	14.813	16.5132	73.2161	67.8841	54.3733	52.0328	48.3425	44.2079	25.3426	25.3669	33.5418	17.4024	20.6815	10.2495	6.27451	12.577	6.40055	11.0374	33.1099	32.9828	28.0536	27.9534	24.7498	21.9259	20.3241	16.5538	18.5087	17.4507	18.2564	22.3673	27.7162
AT1G01730			19.319	35.1768	6.23867	47.4557	50.3496	49.0993	0.0781523	79.8236	64.8685	50.8041	29.1759	32.9742	33.3895	57.388	52.3034	37.3271	67.9733	68.2848	34.4369	82.1509	27.4367	40.276	11.8506	59.5951	29.8242	41.3227	22.8887	60.2222	46.0824	40.1909	31.4476	31.1613	34.6199	47.3064	36.1804	36.3082	29.4161	38.6553	18.6794	13.1682	11.6774	4.41929	4.48737	51.5698	40.6502	35.5622	28.0531	29.4595	23.7886	20.6413	23.2084	18.9201	21.2729	16.8014	15.9976	18.426
AT1G01740			3.8913	5.38093	0.9400883	11.378612	1.182094	1.098368	0	9.5912070123967	9.794025	10.62842	2.237864	2.893217	5.81962800040743	7.38595	7.966071	7.33934000801567	5.259822	5.695354	10.980550047578	6.996811	10.980914093	8.589646	3.496454	9.34719	3.57085	7.264146	4.814328	7.818712	7.760469	8.238600129992	4.494022	5.716966	6.6327499	9.792472	8.751815	6.879632	3.444377	3.108684	0.10728	0.282403	0.294151	0	0.2193822	4.00005503935	15.591447	6.52340942151	11.88183	9.620366	4.868904	7.486302	6.272796	7.538838	5.978121	6.656025	5.64418	5.399035
AT1G01750			8.96101	0.232099	9.27817	0.568623	0.0586486	0	0.0974543	0.877488	0.571434	0.0652727	0	0.0508662	0	0	49.33463	3.38475	0.981973	0.315585	0	37.97097	0	0.058264	0	0.698247	149.30159	65.20318	0.166856	0.748165	0.271281	0.774582	3.397229	10.04581	5.514239	0.0756657	0.0544244	0.343775	0.718124	1.410426	0.187277	0.186072	0.147108	0.276236	0.0583074	0.0886569	0	0	0	0.0919409	0.0942767	0	0	0.111071	0.0946502	0	0	0
AT1G01760			3.14202	3.637787	1.2738817	8.65486728	0.275093	0.225855850849	0.38806	4.7509924	5.418494	2.468319	1.1212172766	1.365517	3.08177080289	3.96218	6.53314	4.27519587	2.4472904	3.066853	7.976753973	10.31028	6.181115	8.477761	2.855914	5.34297	3.88654	6.39993	4.851206	6.35558000460039	5.500476	5.73178737	4.7056400046464	4.59414	5.97673	6.38778	6.198573	4.8724	2.92762655	1.35762	0.32161	0.182773	0.37438	0.234843	0.1117869	2.387391	4.78555	2.772773	4.95462	3.51392305171	3.651781109712	4.0704	3.042753	3.06579	3.35248	4.91941	5.293	4.7300600226075
AT1G01770			83.9534	46.6067	24.9465	17.1658	3.86701	3.46866	0.880245	19.6671	19.1979	13.1546	6.39931	13.0178	16.5589	66.4006	13.2435	19.9654	21.4277	23.0299	8.75896	24.6388	12.5643	37.3531	9.67174	16.379	11.238	9.18364	15.515	20.1969	22.0572	24.008	20.9264	24.48	39.4409	15.0051	18.3664	13.3246	6.67224	4.80499	0.317028	0.411287	1.07359	0.63893	0.573832	14.5151	25.1425	14.8375	19.8529	20.8729	15.9865	14.4555	14.1586	13.8604	14.1674	15.0817	14.853	16.8088
AT1G01780			313.916	177.675	778.715	50.7888	6.29269	3.34919	994.636	23.6362	24.6246	25.9665	8.39006	15.937	20.7933	86.4208	62.4743	76.5728	37.3109	34.0266	6.5403	39.8365	23.9458	40.3565	11.6928	28.3354	63.8746	47.1897	16.7836	28.0102	27.534	38.5323	115.342	240.094	139.739	35.214	33.0132	28.0121	11.8557	8.83674	0.346281	0.171886	0.624937	0.895509	1.06481	15.6986	24.6496	13.2971	14.89	16.8149	10.9833	11.0893	11.1403	13.4328	8.05023	12.1177	12.4391	15.8935
AT1G01790			12.810146	14.270635	9.5181	23.58221	0.1009700126472	0.0728947	1.996137	26.28225	38.91252	46.58341	35.04943	45.64046	39.81683	11.674954	9.378685	49.534	5.73671	17.88920780748	2.802974594	2.8841900456197	4.511448	5.023573	66.18744	20.497265	10.2124	10.465388	54.24871	21.96	25.81732	27.21391	27.59384	21.84527	24.50653	21.63949	25.51894	23.37087	19.2984	14.26961	1.13478	0.721389	1.234159	0.39123421	0.410398	21.28936	58.25625	46.11479	46.46168	56.77821	48.37055	56.40525	39.27603	46.67883	53.09649	62.57583	60.97554	52.63203
AT1G01800			42.03117	34.15037	12.54313	54.9207	36.84057	35.10583	0	82.3526	68.87477	94.8131	78.612	79.7535	79.6118	44.45584	65.90925	59.4135	23.71891	51.02613462	52.53078	106.92409	28.077985	50.0698	53.08439	60.01554	90.9061176	51.9234000065873	62.62821	77.9005	74.528	82.96796	79.30751	52.76179	47.98705	52.12883	49.56959	55.604	46.31657	38.45489	6.902883	8.89148	12.2201	7.14322828	11.058200957981	59.8162	92.85627	100.46655	84.89339	89.77877	82.40027	74.5809	77.0081029	76.39998	81.22238	74.3939	77.6674	76.3933
AT1G01810			1.23118	4.30592	0.853095	6.62765	11.5668	35.7716	0	3.71323	4.52036	2.07799	0.634658	0.390834	1.38392	3.20015	2.23352	3.09959	6.95693	3.7011	20.2485	5.37238	8.35457	3.3177	1.88396	5.31279	1.67301	3.05102	1.87255	10.0349	15.2419	11.7575	3.26443	3.32621	3.37636	5.74326	5.66836	5.95858	4.03681	4.04134	2.15485	1.2455	1.14131	0.870047	1.07157	1.82837	1.75772	1.21932	0.875558	1.42932	0.364048	0.170556	0.507779	2.44449	0.853118	1.25535	0.896896	1.47167
AT1G01820			88.1767	69.2862	16.5444	76.3762	80.7617	76.0918	0.0711012	105.009	95.6144	137.511	71.2279	80.6808	91.2842	92.6789	99.0231	54.9148	72.4842	75.5728	95.379	136.729	56.6394	121.855	35.1664	89.039	83.8872	70.5627	55.1138	84.06	74.6492	68.653	61.0159	54.566	61.5586	58.3613	60.7984	53.4024	48.4736	45.074	6.88497	7.29563	11.9585	6.40907	6.46613	95.078	120.904	104.714	106.58	95.879	79.6327	74.1528	74.7025	72.4322	75.6226	64.2792	62.1689	68.1666
AT1G01830			59.4283	11.03173	7.224090452605	22.63252	0.78216	1.228992	0.0400248	15.238660653296	15.9720937731	36.03415	10.2363	15.4504715191	25.53832	12.05539	10.8971703477	29.02564	33.93799	35.815954	2.61957607553	12.66873	6.370269668769	11.123	10.87134	23.8221173	9.2805253165	10.808135	9.75508	25.75681	21.49289	23.984855	26.77719	23.36949	30.1631	20.3778	20.17234	19.06169	27.28379	23.96903	1.4777719	1.814728	2.31071	0.940947	0.779005	8.79306	25.93447	16.75831	18.8504	18.39842	16.5797	14.66929	11.53318	11.67698	9.909024	6.249201	6.603987	6.848929
AT1G01840			0.61948	0.138476	0.43798	4.93432	0.840956	2.16582	0	2.72752	2.49726	1.97513	1.40041	1.63263	1.43515	0.611675	3.1799	2.88175	1.04547	4.45434	4.11325	1.81353	1.71289	0.925679	1.39345	2.85517	1.07402	2.17179	1.60567	3.92413	2.99626	4.09812	2.21744	3.02857	3.28783	6.99999	4.54919	5.58344	3.46677	4.44749	1.74524	1.32703	0.904	0.357354	0.672348	0.175346	0.965035	0.432543	0.3343	1.04298	0.830841	0.706554	0.750896	1.1408	0.821129	1.58559	0.85588	1.64145
AT1G01860			7.065161	3.865027	3.745025	13.658673	3.5793564	2.6436581	1.6399	12.117797	12.32842	17.9848	6.784329	10.22459	11.593288	8.290705	8.487871	15.188242	4.227231	7.511238	16.197207	8.227871	7.06328	8.783375	12.95586	10.33815	5.719512	7.98043	15.53372	16.5215	14.140573	13.94848	9.172163	8.47603	9.16437	17.063247	16.537732	12.414895	5.65774689	4.167097	0.84819944	1.43036	2.092637	1.0675	0.858619	4.2000159808	19.095179	11.69523107	15.52563225	18.5922736615	15.19905	14.892431	15.25906	17.288633	14.14168	18.4259145	19.88455	21.52523
AT1G01880			7.893269	5.53177	24.19254	8.9578	1.4585151	2.838139945	31.4235	2.797498	2.956257	1.321267	0.61722	0.83990448	1.661889	1.38599	1.73474	4.201947305	0.968	1.693152	6.238694	1.956412	10.540152	4.063101	0.62731005394	2.360475	1.60011900923267	1.70134200376974	1.50775600169073	9.608308	8.22274	10.041287	11.716221	15.480015	10.27850104994	8.566510010521	8.361301395	5.347198	4.173448	4.37023208	0.465032	1.686586	1.65317100454115	0.732193	0.712347	0.776574	1.229985	0.85937	1.29590029292	0.7440407	0.926219	0.796110507819	0.902737	1.1607600137604	1.31898976013	2.4897200387295	2.583544	2.57681700173049
AT1G01900			1.39236	2.25575	0.0983539	5.33343	0	0.0189785	0.0140554	7.3271	9.36829	0.666854	1.61687	2.5175	7.22919	0.055936	3.01801	17.0141	1.01409	3.4465	0.841875	0.305804	0.329325	0.274027	1.62065	5.41161	2.89358	2.06174	2.22005	5.56032	5.38514	3.76892	6.73641	3.27321	4.87547	8.22137	7.05598	6.90631	4.97403	2.64695	12.636	22.596	30.4543	15.6833	14.072	0.0431578	0.0451769	0.214606	0.444934	0.684642	1.48878	2.27803	1.23945	1.61071	2.72443	6.58782	6.29541	6.11637
AT1G01910			34.9723622608	42.0818	12.346345	58.6696	25.95635856	29.78052	2.70762415931	45.1956	46.686052	50.98876	38.9410565	45.17414	48.52375	59.67124	61.24284	45.87847	30.51402694	39.975161956	81.10038	66.23314	106.28119	62.605601676	31.82245	50.61075	62.0828400261346	66.6896800047198	47.21192	50.98392	58.23655	60.26867	60.52801	41.76744	47.9923	56.61478	57.41659	48.92571	50.96897	39.6686600118612	11.50088	13.753329	20.3884256	6.641549	12.34039	45.68751307844	52.49021	57.17031	56.65845	56.6107800207833	55.235467	48.89788	52.02627	51.5412	61.13532	58.88508	63.38263	57.54782
